EmployeeID,Age,YearsAtCompany,WorkHoursPerWeek,BurnoutLevel,JobSatisfaction,StressLevel,ProductivityScore,SleepHours,PhysicalActivityHrs,CommuteTime,ManagerSupportScore,MentalHealthDaysOff,WorkLifeBalanceScore,TeamSize,CareerGrowthScore,BurnoutRisk,Gender_Male,Gender_Non-binary,Gender_Prefer not to say,Country_Brazil,Country_Canada,Country_Germany,Country_India,Country_UK,Country_USA,JobRole_Data Scientist,JobRole_HR Specialist,JobRole_IT Admin,JobRole_Marketing Manager,JobRole_Project Manager,JobRole_Sales Associate,JobRole_Software Engineer,Department_HR,Department_IT,Department_Marketing,Department_Sales,Department_Support,RemoteWork_No,RemoteWork_Yes,HasMentalHealthSupport_Yes,HasTherapyAccess_Yes,SalaryRange_40K-60K,SalaryRange_60K-80K,SalaryRange_80K-100K,SalaryRange_<40K
0.0,0.7567567567567567,0.7000000000000001,0.586206896551724,0.2633333333333333,0.4511111111111111,0.941111111111111,0.3511111111111111,0.6000000000000001,0.79,0.9831932773109243,0.23915461624026696,0.8888888888888888,0.8688888888888888,0.10416666666666667,0.9121245828698552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.00033344448149386086,0.3783783783783784,0.05,0.9999999999999998,0.71,0.1111111111111111,0.5166666666666666,0.30444444444444446,0.6400000000000001,0.9,0.06722689075630252,0.37819799777530594,0.4444444444444444,0.19999999999999996,0.9166666666666666,0.8298109010011124,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0006668889629876662,0.18918918918918914,0.65,0.9999999999999998,0.6777777777777776,0.6855555555555555,0.5222222222222221,0.8666666666666667,0.24,0.97,0.6302521008403361,0.29254727474972186,0.6666666666666666,0.6977777777777778,0.12499999999999999,0.7741935483870968,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.001000333444481527,0.5405405405405405,0.75,0.0344827586206895,0.3533333333333333,0.30666666666666664,0.6000000000000001,0.41,0.94,0.58,0.36134453781512604,0.389321468298109,1.0,0.034444444444444444,0.20833333333333331,0.8787541713014461,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0013337779259753324,0.4864864864864865,0.30000000000000004,0.13793103448275845,0.8088888888888888,0.14888888888888885,0.2677777777777778,0.12444444444444444,0.040000000000000036,0.33,0.48739495798319327,0.5016685205784204,0.6666666666666666,0.018888888888888872,0.3541666666666667,0.8765294771968855,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0016672224074691933,0.5945945945945946,0.15000000000000002,0.9655172413793103,0.23555555555555557,0.4233333333333333,0.38333333333333336,0.010000000000000009,0.9000000000000001,0.32000000000000006,0.19327731092436973,0.1735261401557286,0.6666666666666666,0.4511111111111111,0.7708333333333333,0.3692992213570634,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0020006668889629986,0.2702702702702703,0.8500000000000001,0.0,0.4611111111111111,0.9644444444444442,0.5533333333333335,0.7222222222222221,0.3800000000000001,0.38,0.5210084033613445,0.3937708565072302,1.0,0.6566666666666667,0.22916666666666666,0.9744160177975527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0023341113704568595,0.2702702702702703,0.2,0.31034482758620685,0.47222222222222215,0.41111111111111115,0.9422222222222221,0.7144444444444444,0.72,0.61,0.6470588235294117,0.385984427141268,0.3333333333333333,0.1422222222222222,0.4375,0.7096774193548386,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.002667555851950665,0.6216216216216216,0.25,0.6551724137931034,0.34111111111111114,0.34777777777777774,0.6422222222222222,0.41777777777777775,0.6599999999999999,0.49000000000000005,0.9411764705882353,0.28587319243604004,0.3333333333333333,0.7633333333333332,0.04166666666666667,0.3704115684093437,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.00300100033344447,0.9459459459459459,0.30000000000000004,0.9999999999999998,0.9544444444444444,0.4444444444444445,0.3333333333333333,0.12666666666666668,0.15999999999999992,0.65,0.3361344537815126,1.0,0.2222222222222222,0.1288888888888889,0.375,0.44271412680756395,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.003334444814938331,0.6216216216216216,0.7000000000000001,0.31034482758620685,0.6966666666666665,0.012222222222222232,0.010000000000000009,0.37111111111111106,0.31999999999999984,0.04000000000000001,0.6302521008403361,0.07341490545050056,0.3333333333333333,0.5333333333333332,0.8749999999999999,0.6874304783092324,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0036678892964321363,0.05405405405405406,0.0,0.13793103448275845,0.5388888888888888,0.13333333333333336,0.981111111111111,0.5899999999999999,0.52,0.11000000000000001,0.7563025210084033,0.6440489432703003,0.8888888888888888,0.30777777777777776,0.4583333333333333,0.3615127919911012,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.004001333777925997,0.5675675675675677,0.15000000000000002,0.586206896551724,0.51,0.8500000000000001,0.49333333333333335,0.7044444444444444,0.8399999999999999,0.9800000000000001,0.6134453781512604,0.1746384872080089,0.4444444444444444,0.7522222222222221,0.6874999999999999,0.8275862068965516,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
